setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
25-03-25_19-50-17anomaly_detection_UCRA_215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9865063713592233,0.0,0.0,0.0,0.9865063713592233,0.0,0.0,0.0
25-03-25_19-50-38anomaly_detection_UCRA_219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9881099922540666,0.0027913468248429866,0.03636363636363636,0.005184705119896306,0.9889310611928738,0.0714749837556855,1.0,0.1334141904184354
25-03-25_19-50-31anomaly_detection_UCRA_218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9864064914992272,0.004492052522460262,0.02,0.007336343115124154,0.9888678516228748,0.18408382894364203,1.0,0.31093039942597467
25-03-25_19-50-41anomaly_detection_UCRA_220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9874376364203306,0.005001923816852636,0.02,0.008002462296091105,0.9899204864359215,0.20086526576019778,1.0,0.33453422542460115
25-03-25_19-52-24anomaly_detection_UCRA_227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.990820149875104,0.0,0.0,0.0,0.990820149875104,0.0,0.0,0.0
25-03-25_19-52-26anomaly_detection_UCRA_228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.990189075630252,0.0,0.0,0.0,0.990189075630252,0.0,0.0,0.0
25-03-25_19-52-06anomaly_detection_UCRA_224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9840695792880259,0.004051316677920324,0.012,0.006057546693589096,0.9880663430420712,0.25316455696202533,1.0,0.40404040404040403
25-03-25_19-52-17anomaly_detection_UCRA_225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9868221623442236,0.003142183817753339,0.013333333333333334,0.0050858232676414495,0.9893145840350286,0.19120458891013384,1.0,0.32102728731942215
25-03-25_19-52-08anomaly_detection_UCRA_223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9815700301204819,0.0,0.0,0.0,0.9815700301204819,0.0,0.0,0.0
25-03-25_19-52-19anomaly_detection_UCRA_226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9936700767263427,0.125,0.16333333333333333,0.1416184971098266,0.99634484228474,0.4665629860031104,1.0,0.6362672322375398
25-03-25_19-52-01anomaly_detection_UCRA_222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9845648815653965,0.012332990750256937,0.048,0.019623875715453803,0.9876287332646756,0.20644095788604458,1.0,0.34223134839151265
25-03-25_19-53-01anomaly_detection_UCRA_229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9892018779342723,0.0,0.0,0.0,0.9892018779342723,0.0,0.0,0.0
25-03-25_19-53-07anomaly_detection_UCRA_230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9846212121212121,0.0019569471624266144,0.01,0.0032733224222585926,0.9871212121212121,0.16393442622950818,1.0,0.28169014084507044
25-03-25_19-51-53anomaly_detection_UCRA_221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9839189616967394,0.0021008403361344537,0.004918032786885246,0.002944062806673209,0.9887226970560304,0.29975429975429974,1.0,0.4612476370510397
25-03-25_19-53-14anomaly_detection_UCRA_231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9884262948207171,0.0030959752321981426,0.0038461538461538464,0.003430531732418525,0.993585657370518,0.44673539518900346,1.0,0.6175771971496437
25-03-25_19-53-18anomaly_detection_UCRA_232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9885458167330677,0.009345794392523364,0.011538461538461539,0.010327022375215147,0.9936653386454183,0.44982698961937717,1.0,0.6205250596658711
25-03-25_19-53-24anomaly_detection_UCRA_235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9905308831036242,0.0013458950201884253,1.0,0.002688172043010753,0.9905308831036242,0.0013458950201884253,1.0,0.002688172043010753
25-03-25_19-53-25anomaly_detection_UCRA_234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.991950852557673,0.0,0.0,0.0,0.991950852557673,0.0,0.0,0.0
25-03-25_19-53-24anomaly_detection_UCRA_233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9851274403470716,0.0,0.0,0.0,0.9851274403470716,0.0,0.0,0.0
25-03-25_19-53-39anomaly_detection_UCRA_236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9865216271884655,0.0,0.0,0.0,0.9865216271884655,0.0,0.0,0.0
25-03-25_19-53-55anomaly_detection_UCRA_237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9766735324407827,0.002976190476190476,0.003703703703703704,0.0033003300330033004,0.987062306900103,0.4462809917355372,1.0,0.6171428571428571
25-03-25_19-53-55anomaly_detection_UCRA_238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.982299176107106,0.006606110652353427,0.044444444444444446,0.011502516175413372,0.9845133882595263,0.1301518438177874,1.0,0.23032629558541268
25-03-25_19-54-18anomaly_detection_UCRA_243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9963666666666666,0.0,0.0,0.0,0.9963666666666666,0.0,0.0,0.0
25-03-25_19-54-18anomaly_detection_UCRA_242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9957136733819117,0.0,0.0,0.0,0.9957136733819117,0.0,0.0,0.0
25-03-25_19-54-29anomaly_detection_UCRA_244_UCR_Anomaly_tilt12754table_100013_104630_104890.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9940970834998002,0.0,0.0,0.0,0.9940970834998002,0.0,0.0,0.0
25-03-25_19-55-54anomaly_detection_UCRA_248_UCR_Anomaly_weallwalk_2000_4702_4707.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9990625,0.0,0.0,0.0,0.9990625,0.0,0.0,0.0
25-03-25_19-54-45anomaly_detection_UCRA_245_UCR_Anomaly_tilt12754table_100211_270800_271070.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9942121700584324,0.010033444816053512,0.03333333333333333,0.015424164524421594,0.9955268990529922,0.23316062176165803,1.0,0.37815126050420167
25-03-25_19-56-09anomaly_detection_UCRA_249_UCR_Anomaly_weallwalk_2753_8285_8315.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9961340206185567,0.0,0.0,0.0,0.9961340206185567,0.0,0.0,0.0
25-03-25_19-54-50anomaly_detection_UCRA_246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9887747946303346,0.002523977788995457,0.018518518518518517,0.00444247001332741,0.990102183931076,0.12021371326803205,1.0,0.21462639109697934
25-03-25_19-56-21anomaly_detection_UCRA_250_UCR_Anomaly_weallwalk_2951_7290_7296.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9991978609625668,0.0,0.0,0.0,0.9991978609625668,0.0,0.0,0.0
25-03-25_19-55-40anomaly_detection_UCRA_247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9859642094017094,0.0,0.0,0.0,0.9859642094017094,0.0,0.0,0.0
25-03-25_19-53-58anomaly_detection_UCRA_239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9897540983606558,0.0,0.0,0.0,0.9897540983606558,0.0,0.0,0.0
25-03-25_19-54-04anomaly_detection_UCRA_240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9899781804957877,0.0015304560759106215,0.1,0.0030147723846849564,0.990114552397115,0.015096618357487922,1.0,0.0297441998810232
25-03-25_19-54-08anomaly_detection_UCRA_241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9870107692307692,0.0,0.0,0.0,0.9870107692307692,0.0,0.0,0.0
